Id,Sales
14555,9178.95691786291
21403,691.68547578074
2571,9269.76934494981
11131,8755.52807359893
29963,6827.12539483841
15411,682.578063987163
28251,6471.36257231236
32531,7226.46746604194
13699,9154.87014480246
36811,9038.69329262523
30819,6960.23941857292
40235,6489.57739589951
6851,6943.30224701564
12843,9021.75612106795
27395,700.792887574316
17979,6808.91057125126
3427,773.390491074069
31675,7093.35344230743
860,8497.61286911768
24828,8514.55004067497
5996,6304.25979491801
4284,6038.031747449
26540,8780.77808814398
23972,8381.43601694045
1716,8630.72689285219
28252,5965.43414394924
4,8364.49884538317
23116,8248.32199320595
37668,8665.87888799663
16268,5947.21932036209
35956,8399.65084052761
11132,8249.59964523582
19692,6569.21019035717
5140,6171.14577118351
22260,5956.32673215567
32532,6720.53903767882
11988,8382.71366897032
30820,6454.31099020981
39380,213.079282798356
10276,6047.13915924257
33388,203.97187100478
14556,8673.02848949979
40236,5983.6489675364
25684,8647.66406440948
6852,6437.37381865252
17124,6169.86811915364
34244,5974.54155574282
15412,176.64963562405
3428,267.462062710955
20548,6702.32421409167
9420,276.569474504532
17980,6302.98214288814
21404,185.757047417626
35100,8266.5368167931
7708,6570.48784238703
8564,6703.60186612154
29108,6188.08294274079
2572,8763.8409165867
29964,6321.1969664753
36812,8532.76486426212
38524,8798.99291173113
27396,194.864459211203
13700,8648.94171643935
31676,6587.42501394432
12844,8515.82769270483
18836,6436.09616662265
16269,6839.19491484666
23973,9183.87683636798
4285,6930.00734193356
11989,9274.68926345489
11133,9141.57523972039
861,9389.58846360225
23117,9050.76281263348
1717,9522.70248733676
5997,7196.23538940258
5,9256.47443986774
17125,6972.30893858117
34245,6866.51715022739
22261,6848.30232664024
21405,1077.73264190219
26541,9583.21890757151
9421,1168.5450689891
30821,7256.75180963734
10277,6939.11475372714
35101,9158.51241127767
33389,1095.94746548935
35957,9291.62643501217
5141,7063.12136566807
12845,9407.8032871894
6853,7329.34941313709
36813,9424.74045874669
20549,7504.7650335192
3429,1159.43765719552
32533,7612.51463216339
2573,9655.81651107126
8565,7595.57746060611
24829,9316.9908601025
29109,6990.52376216832
18837,7238.53698605019
25685,9450.10488383701
15413,1068.62523010862
40237,6875.62456202096
38525,9690.9685062157
7709,7462.4634368716
17981,7105.42296231567
39381,1105.05487728292
27397,1086.84005369577
29965,7123.63778590283
31677,7479.40060842889
19693,7371.6510097847
14557,9565.00408398436
28253,6857.40973843381
13701,9540.91731092391
37669,9557.8544824812
24830,8657.70219367305
34246,6207.22848379794
35102,8409.68896979118
10278,6190.29131224065
20550,6845.47636708975
5142,6314.29792418159
16270,6179.90624841721
22262,6189.01366021079
15414,409.336563679168
30822,6597.46314320789
11990,8525.8658219684
6,8507.65099838125
11134,8392.7517982339
8566,6846.75401911962
862,8640.76502211576
29966,6464.34911947338
13702,8881.62864449446
17126,6313.02027215172
26542,8923.93024114206
39382,445.766210853474
1718,8773.87904585027
17982,6446.13429588622
33390,436.658799059898
27398,427.551387266321
29110,6331.23509573887
2574,8906.99306958478
19694,6712.36234335525
40238,6216.33589559151
35958,8542.80299352569
3430,410.614215709037
28254,6198.12107200436
9422,419.721627502614
32534,6863.69119067691
36814,8675.9170172602
18838,6579.24831962074
23118,8391.47414620403
4286,6181.18390044708
14558,8905.71541755491
38526,8942.14506472922
12846,8748.51462075995
6854,6580.5259716506
25686,8790.81621740756
21406,418.443975472745
23974,8524.58816993854
7710,6713.63999538512
37670,8809.03104099471
31678,6730.5771669424
5998,6447.41194791609
5143,5899.96882206659
22263,5685.14978303875
4287,5766.85479833208
26543,8509.60113902707
10279,5775.96221012566
24831,8243.37309155805
27399,-76.3124899057118
29111,5916.90599362388
18839,6164.91921750574
23975,8110.25906782354
11135,7978.4226961189
25687,8376.48711529256
19695,6298.03324124025
30823,6183.13404109289
13703,8377.76476732243
15415,-94.5273134928649
33391,-67.2050781121353
9423,5.39252538761754
29967,6050.02001735838
17983,6031.80519377123
14559,8401.85154038288
35959,8128.47389141069
2575,8492.66396746978
8567,6432.42491700462
32535,6449.36208856191
6855,6166.19686953561
863,8226.43592000077
3431,-3.714886405959
39383,-58.0976663185587
23119,7977.14504408903
21407,-85.4199016992884
20551,6431.14726497475
40239,5712.47201841948
16271,5676.04237124517
7711,6299.31089327012
37671,8394.70193887971
12847,8244.65074358792
28255,5694.25719483233
31679,6316.2480648274
5999,6033.0828458011
36815,8261.5879151452
35103,7995.35986767619
17127,5898.69117003672
1719,8359.54994373528
11991,8111.53671985341
34247,5703.3646066259
7,8093.32189626625
38527,8527.81596261422
33392,324.867842562949
26544,8901.67405970215
15416,297.545607182219
23120,8369.21796476412
9424,397.465446062701
10280,6168.03513080074
3432,388.358034269125
22264,6077.22270371384
35960,8520.54681208577
13704,8769.83768799751
27400,315.760430769372
24832,8635.44601223313
28256,6086.33011550741
25688,8768.56003596764
4288,6158.92771900717
2576,8884.73688814487
7712,6691.3838139452
6856,6558.26979021069
30824,6575.20696176798
5144,6292.04174274168
11136,8370.49561679399
39384,333.975254356525
14560,8793.92446105796
21408,306.653018975795
35104,8387.43278835127
40240,6104.54493909457
31680,6708.32098550249
864,8618.50884067585
20552,6823.22018564984
8568,6824.49783767971
23976,8502.33198849862
29968,6442.09293803346
36816,8653.66083582029
38528,8919.8888832893
17128,6290.76409071181
34248,6095.43752730099
16272,6068.11529192026
29112,6308.97891429896
8,8485.39481694134
32536,6841.43500923699
12848,8636.723664263
11992,8503.60964052849
17984,6423.87811444631
6000,6425.15576647618
19696,6690.10616191533
18840,6556.99213818082
37672,8786.7748595548
1720,8751.62286441036
9425,220.202566070956
23121,8191.95508477237
7713,6603.65570901049
22265,5899.95982372209
23977,8325.06910850688
13705,8682.10958306281
24833,8458.18313224139
5145,6204.31363780697
35105,8210.16990835953
3433,211.095154277379
30825,6397.94408177623
10281,5990.772250809
34249,280.718986305715
28257,-293.748182257285
33393,147.604962571203
11137,8282.76751185928
15417,120.282727190473
865,8441.2459606841
35961,8343.28393209403
25689,8591.2971559759
27401,138.497550777626
4289,5981.66483901542
39385,156.712374364779
38529,8742.62600329756
20553,6645.95730565809
36817,8476.39795582854
2577,8797.00878321016
29969,6264.83005804172
32537,6664.17212924525
37673,8609.51197956305
19697,6512.84328192359
14561,8706.19635612325
21409,129.39013898405
12849,8548.99555932829
40241,5927.28205910282
18841,6379.72925818908
31681,6531.05810551074
16273,5890.85241192851
26545,8724.41117971041
29113,6131.71603430721
17985,6246.61523445457
8569,6736.769732745
11993,8415.88153559378
1721,8574.35998441862
6857,6470.54168527598
6001,6337.42766154147
17129,6113.50121072006
9,8308.13193694959
23122,8139.70712908535
39386,193.999193734794
35106,8247.45672772954
13706,8629.86162737578
24834,8405.93517655437
36818,8513.68477519856
8570,6684.52177705798
3434,248.381973647393
4290,6018.95165838543
27402,175.784370147641
26546,8672.16322402338
19698,6460.59532623657
5146,6152.06568211994
40242,5964.56887847283
2578,8744.76082752313
29970,6212.5821023547
33394,184.891781941217
30826,6345.69612608921
15418,157.569546560488
25690,8539.04920028888
28258,5946.35405488568
38530,8779.91282266757
9426,257.48938544097
32538,6701.45894861526
6002,6285.17970585445
31682,6568.34492488076
37674,8646.79879893307
35962,8380.57075146404
21410,166.676958354064
34250,5955.46146667926
22266,5937.2466430921
17130,6061.25325503304
29114,6079.46807862019
866,8478.53278005412
16274,5928.13923129853
7714,6551.40775332347
14562,8653.94840043623
10282,6028.05907017901
18842,6327.48130250205
17986,6194.36727876754
6858,6418.29372958896
1722,8611.64680378863
11138,8230.51955617226
23978,8272.82115281985
20554,6593.70934997107
10,8345.41875631961
11994,8363.63357990676
12850,8496.74760364127
3435,295.012964243772
8571,6731.15276765436
33395,231.522772537596
32539,6748.08993921164
5147,6198.69667271632
30827,6481.86189174262
2579,8791.39181811951
25691,8675.21496594229
19699,6596.76109188998
7715,6598.03874391985
22267,5983.87763368848
35107,8294.08771832592
16275,5974.77022189491
867,8525.1637706505
23123,8275.87289473876
9427,304.120376037349
28259,5992.98504548206
10283,6074.69006077539
29115,6215.63384427361
4291,6065.58264898181
21411,213.307948950443
34251,6002.09245727564
11139,8277.15054676863
17131,6197.41902068645
36819,8560.31576579493
26547,8808.3289896768
18843,6463.64706815547
13707,8676.49261797216
39387,240.630184331173
37675,8693.42978952945
11995,8410.26457050314
6003,6331.81069645083
14563,8700.57939103261
23979,8408.98691847327
40243,6011.19986906921
20555,6729.87511562449
35963,8427.20174206042
29971,6348.74786800811
15419,204.200537156866
6859,6464.92472018534
38531,8826.54381326395
12851,8543.37859423765
27403,222.41536074402
17987,6330.53304442096
24835,8542.10094220778
11,8392.04974691599
1723,8658.27779438501
31683,6614.97591547713
8572,7692.23017248034
22268,6855.42026345743
23124,9147.41552450771
33396,1103.06540230654
40244,6882.74249883816
3436,1166.55559401272
7716,7559.11614874583
13708,9637.57002279814
5148,7159.7740775423
28260,6864.52767525101
2580,9662.93444788846
29972,7220.29049777706
9428,1175.66300580629
20556,7601.41774539343
36820,9431.85839556388
35964,9298.74437182937
23980,9280.52954824222
15420,1075.74316692581
6860,7426.00212501132
32540,7619.63256898059
19700,7468.30372165893
39388,1112.17281410012
35108,9165.63034809486
10284,6946.23269054433
29116,7087.17647404255
16276,6846.31285166385
12,9263.59237668493
21412,1084.85057871939
4292,6937.12527875076
11140,9238.22795159462
17132,7068.9616504554
12852,9504.45599906363
26548,9679.87161944574
868,9396.70640041944
30828,7353.40452151157
27404,1093.95799051296
24836,9413.64357197673
31684,7486.51854524608
6004,7292.88810127681
34252,6873.63508704458
14564,9661.65679585859
18844,7335.18969792442
37676,9564.97241929839
38532,9698.0864430329
17988,7202.0756741899
1724,9529.82042415395
11996,9371.34197532912
25692,9546.75759571124
21413,261.715645637144
24837,8500.97386383745
3437,343.420660930473
9429,352.528072724049
23981,8367.85984010293
35109,8342.49541501262
39389,289.037881017874
4293,6113.99034566851
7717,6646.44644060655
34253,6050.50015396234
15421,252.608233843567
22269,6032.28533037518
28261,6041.39274216876
26549,8767.20191130646
13709,8724.90031465886
36821,8608.72346248164
23125,8234.74581636843
16277,6023.17791858161
29117,6174.50676590327
40245,6059.60756575591
14565,8748.98708771931
35965,8475.60943874712
11141,8325.55824345534
17133,6156.29194231612
8573,6779.56046434106
32541,6796.49763589834
5149,6247.10436940302
30829,6440.73481337229
20557,6688.74803725415
37677,8741.83748621615
10285,6123.09775746209
11997,8458.67226718984
25693,8634.08788757196
12853,8591.78629092435
29973,6307.62078963778
2581,8839.79951480621
19701,6555.63401351965
27405,270.823057430721
6861,6513.33241687204
38533,8874.95150995065
33397,279.930469224297
13,8440.45744360269
1725,8706.68549107171
869,8573.5714673372
31685,6663.38361216384
17989,6289.40596605062
6005,6380.21839313753
18845,6422.51998978514
5150,5903.06071320036
3438,-90.1577703292232
13710,8380.8566584562
39390,-144.540550241823
35110,7908.91698375292
2582,8495.75585860355
23982,8023.81618390027
8574,6435.5168081384
36822,8175.14503122194
23126,7890.70216016577
26550,8423.1582551038
30830,6096.69115716963
14566,8404.94343151665
29974,5963.57713343512
21414,-171.862785622553
4294,5680.41191440882
11142,7981.51458725268
22270,5598.70689911549
28262,-595.001106863888
32542,6362.91920463864
19702,6211.59035731699
38534,8441.37307869095
24838,8156.93020763479
10286,5689.51932620239
29118,5830.46310970061
1726,8273.10705981201
20558,6344.70438105149
16278,5589.59948732191
40246,5626.02913449622
34254,5616.92172270264
25694,8290.0442313693
15422,-180.970197416129
12854,8247.74263472169
14,8006.87901234299
18846,6078.47633358247
870,8139.9930360775
9430,-81.0503585356466
33398,-153.647962035399
6006,6036.17473693487
37678,8308.25905495645
11998,8114.62861098718
6862,6169.28876066938
35966,8042.03100748743
7718,6302.40278440389
17134,5812.24828611346
27406,-162.755373828976
31686,6229.80518090414
17990,5945.36230984796
3439,722.851874857025
16279,6402.60913250816
23127,8703.71180535202
13711,9193.86630364245
30831,6909.70080235588
22271,6411.71654430174
20559,7157.71402623774
35111,8721.92662893917
34255,6429.93136788889
39391,668.469094944425
23983,8836.82582908652
28263,6420.82395609531
15423,632.039447770119
29975,6776.58677862136
5151,6716.07035838661
36823,8988.15467640819
10287,6502.52897138864
26551,9236.16790029005
871,8953.00268126375
11999,8927.63825617343
1727,9086.11670499826
4295,6493.42155959507
35967,8855.04065267368
2583,9219.23072873277
8575,7248.52645332464
11143,8794.52423243892
18847,6891.48597876872
19703,7024.60000250323
38535,9254.3827238772
24839,8969.93985282103
29119,6643.47275488686
27407,650.254271357272
17991,6758.37195503421
17135,6625.25793129971
40247,6439.03877968247
14567,9217.9530767029
25695,9103.05387655554
33399,659.361683150849
15,8819.88865752924
12855,9060.75227990794
32543,7175.92884982489
21415,641.146859563696
6863,6982.29840585563
9431,731.959286650601
7719,7115.41242959014
6007,6849.18438212112
37679,9121.2687001427
31687,7042.81482609039
29976,5846.33504112799
10288,5572.27723389527
3440,-207.399862636349
8576,6318.27471583127
15424,-298.212289723255
17136,5695.00619380633
872,8022.75094377038
5152,5785.81862089324
35112,7791.6748914458
28264,-712.243199171014
32544,6245.67711233152
17992,5828.12021754084
20560,6227.46228874436
23128,7773.46006785864
29120,5713.22101739349
21416,-289.104877929678
2584,8378.51376629643
22272,5481.46480680836
11144,7864.27249494555
6864,6052.04666836225
26552,8305.91616279668
36824,8057.90293891481
24840,8039.68811532766
27408,-279.997466136102
33400,-270.890054342525
39392,-261.782642548949
40248,5508.78704218909
4296,5563.16982210169
31688,6112.56308859701
35968,7924.7889151803
23984,7906.57409159315
12856,8130.50054241457
9432,-198.292450842772
16,7889.63692003586
38536,8324.13098638383
34256,5499.67963039551
14568,8287.70133920952
7720,6185.16069209677
25696,8172.80213906217
30832,5979.4490648625
37680,8191.01696264932
1728,8155.86496750489
18848,5961.23424127535
6008,5918.93264462774
19704,6094.34826500986
13712,8263.61456614908
12000,7997.38651868005
16280,5472.35739501478
3441,270.294015218548
15425,179.481588131643
33401,206.803823512373
10289,6049.97111175016
22273,5959.15868466326
28265,5968.26609645684
23129,8251.15394571354
9433,279.401427012125
30833,6457.1429427174
34257,5977.37350825041
8577,6706.43381862913
11145,8341.96637280045
27409,197.696411718796
19705,6572.04214286476
35113,8269.3687693007
24841,8517.38199318256
36825,8535.59681676971
39393,215.911235305949
29121,6190.91489524838
14569,8765.39521706442
21417,188.588999925219
2585,8766.67286909429
4297,6040.86369995659
35969,8402.4827930352
26553,8783.61004065157
23985,8384.26796944805
32545,6723.37099018642
5153,6173.9777236911
29977,6324.02891898289
38537,8801.82486423873
7721,6573.31979489463
13713,8741.30844400397
37681,8668.71084050422
16281,5950.05127286968
20561,6705.15616659926
40249,5986.48092004399
17137,6172.70007166123
31689,6590.25696645191
6865,6440.20577116012
12857,8608.19442026946
25697,8650.49601691707
17,8367.33079789076
1729,8633.55884535978
18849,6438.92811913025
6009,6307.0917474256
17993,6305.81409539574
12001,8475.08039653495
873,8500.44482162527
22274,6541.83717049606
33402,789.482309345171
2586,9349.35135492709
23130,8744.2976564893
28266,6550.94458228964
35114,8852.04725513349
35970,8985.161278868
8578,7289.11230446193
9434,862.079912844924
10290,6632.64959758296
15426,762.160073964442
24842,9010.52570395832
29978,6817.17262975865
7722,7155.99828072743
39394,798.589721138748
14570,9258.53892784018
37682,9251.38932633702
23986,8877.41168022381
4298,6623.54218578939
30834,6950.28665349316
26554,9276.75375142734
3442,852.972501051347
12858,9101.33813104523
13714,9234.45215477974
29122,6684.05860602415
27410,780.374897551595
18850,6932.07182990601
40250,6569.15940587679
16282,6532.72975870248
21418,771.267485758018
34258,6560.05199408321
18,8950.00928372356
11146,8835.11008357621
17138,6665.84378243699
36826,9118.27530260251
874,9083.12330745807
38538,9384.50335007153
25698,9143.63972769283
31690,7172.93545228471
5154,6756.6562095239
20562,7198.29987737503
32546,7306.04947601921
6866,7022.88425699291
17994,6798.9578061715
19706,7065.18585364052
12002,8968.22410731071
1730,9216.23733119258
6010,6889.7702332584
4299,6329.42905940401
24843,8716.41257757294
29123,6389.94547963877
34259,6265.93886769783
3443,558.859374665969
35115,8557.93412874812
13715,8940.33902839436
8579,6994.99917807655
10291,6338.53647119759
25699,8849.52660130745
35971,8691.04815248262
23131,8450.18453010393
21419,477.15435937264
36827,8824.16217621713
30835,6656.17352710779
15427,468.046947579064
7723,6861.88515434205
27411,486.261771166217
875,8789.01018107269
38539,9090.39022368615
2587,9055.23822854171
16283,6238.6166323171
20563,6904.18675098965
37683,8957.27619995164
22275,6247.72404411068
11147,8540.99695719083
28267,6256.83145590426
32547,7011.93634963384
17139,6371.73065605162
19707,6771.07272725514
9435,567.966786459546
33403,495.369182959793
40251,6275.04627949141
14571,8964.42580145481
31691,6878.82232589933
17995,6504.84467978612
12003,8674.11098092534
23987,8583.29855383843
12859,8807.22500465985
5155,6462.54308313852
6011,6595.65710687302
26555,8982.64062504196
18851,6637.95870352063
1731,8922.12420480721
39395,504.47659475337
29979,6523.05950337327
19,8655.89615733818
6867,6728.77113060754
34260,5503.5101570244
3444,-203.569336007468
40252,5512.61756881797
23132,7687.75581943049
9436,-194.461924213892
5156,5700.11437246508
14572,8201.99709078137
22276,5485.29533343724
11148,7778.56824651739
19708,6008.6440165817
33404,-267.059527713645
10292,5576.10776052415
13716,8177.91031772092
2588,8292.80951786827
25700,8087.09789063402
37684,8194.84748927821
8580,6232.57046740311
31692,6116.39361522589
15428,-294.381763094374
35116,7795.50541807468
36828,8061.73346554369
32548,6249.5076389604
18852,5875.52999284719
38540,8327.96151301271
7724,6099.45644366861
29980,5760.63079269984
21420,-285.274351300798
20564,6141.75804031621
1732,8159.69549413377
4300,5567.00034873057
20,7893.46744666475
35972,7928.61944180918
28268,5494.40274523082
17140,5609.30194537818
24844,7953.9838668995
16284,5476.18792164367
27412,-276.166939507221
17996,5742.41596911268
26556,8220.21191436852
6868,5966.3424199341
12860,8044.79629398641
30836,5893.74481643435
876,8026.58147039926
39396,-257.952115920068
29124,5627.51676896533
6012,5833.22839619959
23988,7820.86984316499
12004,7911.6822702519
2589,9534.1815478226
9437,1046.91010574044
33405,974.312502240687
14573,9443.3691207357
5157,6941.48640241941
3445,1037.80269394686
35117,9036.87744802901
23133,8929.12784938482
4301,6808.3723786849
8581,7473.94249735745
34261,6744.88218697873
21421,956.097678653534
28269,6735.77477518515
15429,946.990266859957
30837,7135.11684638868
20565,7383.13007027054
7725,7340.82847362294
39397,983.419914034264
10293,6817.47979047848
36829,9303.10549549803
29125,6868.88879891966
16285,6717.559951598
877,9267.95350035359
31693,7357.76564518023
22277,6726.66736339158
17141,6850.67397533251
35973,9169.99147176351
26557,9461.58394432285
38541,9569.33354296704
18853,7116.90202280153
13717,9419.28234767525
24845,9195.35589685384
40253,6753.9895987723
6013,7074.60042615392
1733,9401.0675240881
11149,9019.94027647173
25701,9328.46992058835
32549,7490.87966891473
23989,9062.24187311932
17997,6983.78799906701
19709,7250.01604653604
29981,7002.00282265417
27413,965.20509044711
12005,9153.05430020623
6869,7207.71444988843
12861,9286.16832394074
21,9134.83947661908
37685,9436.21951923254
21422,-433.358465233957
34262,5355.42604309124
9438,-342.546038147051
40254,5364.53345488481
16286,5328.10380771051
4302,5418.91623479741
2590,8144.72540393511
7726,5951.37232973545
30838,5745.66070250119
15430,-442.465877027533
23134,7539.67170549733
31694,5968.30950129274
20566,5993.67392638305
39398,-406.036229853227
14574,8053.91297684821
3446,-351.653449940628
5158,5552.03025853192
1734,8011.61138020061
17142,5461.21783144502
29982,5612.54667876668
35118,7647.42130414152
18854,5727.44587891403
13718,8029.82620378776
38542,8179.87739907955
28270,5346.31863129766
10294,5428.02364659099
29126,5479.43265503217
878,7878.4973564661
26558,8072.12780043536
32550,6101.42352502724
22278,5337.21121950408
8582,6084.48635346996
17998,5594.33185517952
24846,7805.89975296635
33406,-415.143641646804
6014,5685.14428226643
23990,7672.78572923183
35974,7780.53532787602
6870,5818.25830600094
37686,8046.76337534505
12006,7763.59815631874
22,7745.38333273159
19710,5860.55990264855
25702,7939.01377670086
27414,-424.25105344038
11150,7630.48413258424
12862,7896.71218005325
36830,7913.64935161053
2591,9348.69488181134
28271,6550.28810917389
14575,9257.88245472444
40255,6568.50293276104
17143,6754.72208437829
21423,770.611012642274
3447,852.316027935603
22279,6541.18069738031
12007,8967.56763419497
1735,9215.58085807684
29983,6906.05093169994
24847,9099.40400589961
23991,8966.2899821651
35975,8984.50480575225
6015,6889.11376014266
20567,7287.17817931632
5159,6755.99973640815
35119,8851.39078201775
37687,9250.73285322128
38543,9383.84687695578
879,9082.46683434233
6871,7022.22778387717
16287,6532.07328558674
27415,779.71842443585
15431,761.503600848697
26559,9365.63205336863
12863,9100.68165792948
29127,6772.93690796544
13719,9233.79568166399
33407,788.825836229427
39399,797.933248023003
17999,6887.83610811279
23135,8833.1759584306
34263,6559.39552096747
25703,9232.51802963412
30839,7039.16495543446
8583,7288.45583134619
36831,9117.61882948677
32551,7305.39300290347
31695,7172.27897916897
10295,6631.99312446722
18855,7020.9501318473
9439,861.423439729179
4303,6622.88571267364
19711,7154.06415558181
23,8949.35281060782
11151,8834.45361046046
7727,7155.34180761168
15432,213.490134861064
28272,-200.540774586695
20568,6739.16471332868
3448,304.30256194797
1736,8667.56739208921
17144,6206.70861839065
27416,231.704958448217
33408,240.812370241793
22280,5993.16723139268
40256,6020.48946677341
12864,8642.20296699888
13720,8775.3169907334
9440,313.409973741546
11152,8375.97491952987
8584,6829.97714041559
29128,6224.9234419778
2592,8890.21619088075
880,8534.45336835469
38544,8835.83341096815
6872,6563.74909294657
35976,8436.49133976462
34264,373.926393976305
39400,249.91978203537
10296,6083.97965847959
23136,8285.16249244296
7728,6696.86311668108
25704,8684.50456364649
23992,8418.27651617747
14576,8799.40376379384
4304,6074.87224668601
5160,6297.52104547756
30840,6491.15148944682
18000,6339.82264212516
37688,8702.71938723364
21424,222.59754665464
35120,8303.37731603012
24,8401.33934462018
36832,8569.60536349913
24848,8551.39053991198
31696,6624.26551318133
16288,5984.0598195991
12008,8509.08894326437
26560,8817.618587381
19712,6606.05068959418
18856,6472.93666585967
29984,6358.03746571231
6016,6430.63506921206
32552,6757.37953691584
20569,7633.93403051605
29129,7119.69275916517
881,9518.7574605991
28273,6986.57873543066
10297,7068.28375072399
27417,1216.00905069262
39401,1234.22387427977
23137,9179.93180963033
21425,1206.90163889904
22281,6977.47132363709
2593,9784.98550806811
8585,7724.74645760296
23993,9313.04583336483
33409,1225.1164624862
5161,7192.29036266492
19713,7500.82000678155
24849,9446.15985709935
9441,1297.71406598595
35121,9287.68140827452
13721,9670.08630792076
40257,7004.79355901781
29985,7252.80678289968
14577,9694.17308098121
34265,6995.68614722424
16289,6968.36391184351
15433,1197.79422710547
35977,9420.79543200902
26561,9712.38790456836
30841,7385.92080663419
36833,9553.90945574354
17145,7101.47793557802
7729,7591.63243386845
4305,7059.17633893041
25705,9579.27388083386
1737,9651.87148433361
31697,7608.56960542574
11153,9270.74423671724
25,9385.64343686459
18857,7367.70598304704
38545,9820.13750321255
3449,1288.60665419237
6017,7325.40438639943
18001,7234.59195931252
6873,7458.51841013394
37689,9687.02347947805
32553,7741.68362916024
12009,9403.85826045174
12865,9536.97228418625
28274,5413.2138201527
27418,-357.355864585345
33410,-348.248452791769
2594,8211.62059279015
1738,8078.50656905564
16290,5394.99899656554
7730,6018.26751859049
8586,6151.38154232499
4306,5485.81142365245
9442,-275.650849292016
35122,7714.31649299655
29130,5546.32784388721
23138,7606.56689435236
10298,5494.91883544602
21426,-366.463276378922
34266,5422.32123194627
36834,7980.54454046557
31698,6035.20469014777
18002,5661.22704403456
13722,8096.7213926428
14578,8120.80816570324
26,7812.27852158662
24850,7872.79494182138
3450,-284.758261085592
15434,-375.570688172498
39402,-339.141040998192
882,7945.39254532113
29986,5679.44186762171
22282,5404.10640835912
25706,8005.90896555589
6874,5885.15349485597
5162,5618.92544738696
23994,7739.68091808687
30842,5812.55589135622
6018,5752.03947112146
12866,7963.60736890829
17146,5528.11302030005
38546,8246.77258793459
11154,7697.37932143927
12010,7830.49334517377
26562,8139.0229892904
40258,5431.42864373985
18858,5794.34106776907
32554,6168.31871388227
35978,7847.43051673106
19714,5927.45509150358
20570,6060.56911523809
37690,8113.65856420008
8587,7282.87205793241
27419,684.599875965035
22283,6446.0621489095
35123,8756.27223354693
40259,6473.38438429023
34267,6464.27697249665
7731,7149.7580341979
2595,9343.11110839756
39403,702.814699552188
19715,7058.945607111
4307,6527.76716420283
15435,666.385052377882
14579,9252.29868131066
21427,675.492464171458
23139,8738.05740995978
33411,693.707287758611
11155,8828.86983704669
17147,6659.60353590747
1739,9120.46230960602
10299,6536.8745759964
38547,9288.72832848497
20571,7192.0596308455
35979,8889.38625728144
31699,7077.16043069815
29987,6810.93238322913
23995,8871.17143369428
13723,9228.21190825021
30843,6944.04640696364
9443,766.304891258364
28275,252.354142930123
29131,6677.81835949462
6019,6883.52998672888
883,8987.34828587151
3451,757.197479464788
16291,6436.95473711592
32555,7210.27445443265
6875,7016.64401046339
25707,9137.39948116331
26563,9270.51350489781
